timestamp,order_id,market_id,side,status,price,notional,reason
1778176808,2159400-1778176808-1,2159400,buy_yes,created,0.3258125,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778176808,2159400-1778176808-1,2159400,buy_yes,submitted,0.3258125,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778176808,2159400-1778176808-1,2159400,buy_yes,accepted,0.3258125,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778176808,2159400-1778176808-1,2159400,buy_yes,matched,0.3258125,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778176808,2159400-1778176808-1,2159400,buy_yes,settled,0.3258125,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778209209,2159400-1778209209-2,2159400,sell_yes,created,0.45,33.930845962018026,触发止盈
1778209209,2159400-1778209209-2,2159400,sell_yes,submitted,0.45,33.930845962018026,触发止盈
1778209209,2159400-1778209209-2,2159400,sell_yes,accepted,0.45,33.930845962018026,触发止盈
1778209209,2159400-1778209209-2,2159400,sell_yes,matched,0.45,33.930845962018026,触发止盈
1778209209,2159400-1778209209-2,2159400,sell_yes,settled,0.45,33.930845962018026,触发止盈
1778212805,2159400-1778212805-3,2159400,buy_yes,created,0.411025,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778212805,2159400-1778212805-3,2159400,buy_yes,submitted,0.411025,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778212805,2159400-1778212805-3,2159400,buy_yes,accepted,0.411025,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778212805,2159400-1778212805-3,2159400,buy_yes,matched,0.411025,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778212805,2159400-1778212805-3,2159400,buy_yes,settled,0.411025,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778230806,2159400-1778230806-4,2159400,sell_yes,created,0.285,17.087445334833646,触发止损
1778230806,2159400-1778230806-4,2159400,sell_yes,submitted,0.285,17.087445334833646,触发止损
1778230806,2159400-1778230806-4,2159400,sell_yes,accepted,0.285,17.087445334833646,触发止损
1778230806,2159400-1778230806-4,2159400,sell_yes,matched,0.285,17.087445334833646,触发止损
1778230806,2159400-1778230806-4,2159400,sell_yes,settled,0.285,17.087445334833646,触发止损
