timestamp,order_id,market_id,side,status,price,notional,reason
1779315306,2289402-1779315306-1,2289402,buy_no,created,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779315306,2289402-1779315306-1,2289402,buy_no,submitted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779315306,2289402-1779315306-1,2289402,buy_no,accepted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779315306,2289402-1779315306-1,2289402,buy_no,matched,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779315306,2289402-1779315306-1,2289402,buy_no,settled,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779326108,2289402-1779326108-2,2289402,sell_no,created,0.575,19.189741164330552,触发止损
1779326108,2289402-1779326108-2,2289402,sell_no,submitted,0.575,19.189741164330552,触发止损
1779326108,2289402-1779326108-2,2289402,sell_no,accepted,0.575,19.189741164330552,触发止损
1779326108,2289402-1779326108-2,2289402,sell_no,matched,0.575,19.189741164330552,触发止损
1779326108,2289402-1779326108-2,2289402,sell_no,settled,0.575,19.189741164330552,触发止损
1779357605,2289402-1779357605-3,2289402,buy_no,created,0.7167875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779357605,2289402-1779357605-3,2289402,buy_no,submitted,0.7167875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779357605,2289402-1779357605-3,2289402,buy_no,accepted,0.7167875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779357605,2289402-1779357605-3,2289402,buy_no,matched,0.7167875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779357605,2289402-1779357605-3,2289402,buy_no,settled,0.7167875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779460817,2289402-1779460817-4,2289402,sell_no,created,0.9695,33.741873201611355,触发止盈
1779460817,2289402-1779460817-4,2289402,sell_no,submitted,0.9695,33.741873201611355,触发止盈
1779460817,2289402-1779460817-4,2289402,sell_no,accepted,0.9695,33.741873201611355,触发止盈
1779460817,2289402-1779460817-4,2289402,sell_no,matched,0.9695,33.741873201611355,触发止盈
1779460817,2289402-1779460817-4,2289402,sell_no,settled,0.9695,33.741873201611355,触发止盈
