timestamp,order_id,market_id,side,status,price,notional,reason
1779362406,2277984-1779362406-1,2277984,buy_no,created,0.6416,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2277984-1779362406-1,2277984,buy_no,submitted,0.6416,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2277984-1779362406-1,2277984,buy_no,accepted,0.6416,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2277984-1779362406-1,2277984,buy_no,matched,0.6416,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2277984-1779362406-1,2277984,buy_no,settled,0.6416,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779384609,2277984-1779384609-2,2277984,sell_no,created,0.51,19.190578241895263,触发止损
1779384609,2277984-1779384609-2,2277984,sell_no,submitted,0.51,19.190578241895263,触发止损
1779384609,2277984-1779384609-2,2277984,sell_no,accepted,0.51,19.190578241895263,触发止损
1779384609,2277984-1779384609-2,2277984,sell_no,matched,0.51,19.190578241895263,触发止损
1779384609,2277984-1779384609-2,2277984,sell_no,settled,0.51,19.190578241895263,触发止损
1779435605,2277984-1779435605-3,2277984,buy_no,created,0.6766875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779435605,2277984-1779435605-3,2277984,buy_no,submitted,0.6766875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779435605,2277984-1779435605-3,2277984,buy_no,accepted,0.6766875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779435605,2277984-1779435605-3,2277984,buy_no,matched,0.6766875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779435605,2277984-1779435605-3,2277984,buy_no,settled,0.6766875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779462617,2277984-1779462617-4,2277984,sell_no,created,0.915,33.603241895261846,触发止盈
1779462617,2277984-1779462617-4,2277984,sell_no,submitted,0.915,33.603241895261846,触发止盈
1779462617,2277984-1779462617-4,2277984,sell_no,accepted,0.915,33.603241895261846,触发止盈
1779462617,2277984-1779462617-4,2277984,sell_no,matched,0.915,33.603241895261846,触发止盈
1779462617,2277984-1779462617-4,2277984,sell_no,settled,0.915,33.603241895261846,触发止盈
