timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1779164404,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,0.013184722222222226,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779164704,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,0.010406944444444444,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165007,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,0.007351388888888897,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165305,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,0.004434722222222232,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165604,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,0.0016569444444444505,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165906,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.08387916666666669,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166205,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.0811013888888889,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166504,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07790694444444446,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166805,2293525,REJECTED,0.075,0.0,0.0,0.0,0.0,-0.07808333333333337,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167104,2293525,REJECTED,0.075,0.0,0.0,0.0,0.0,-0.07787500000000001,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167404,2293525,REJECTED,0.075,0.0,0.0,0.0,0.0,-0.07766666666666669,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167704,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07700416666666669,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168004,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07669166666666669,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168305,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07651805555555558,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168605,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07634444444444446,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168903,2293525,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07603194444444446,range-like 市场缺少 BTC 现货确认，暂停 AVOID
