timestamp,order_id,market_id,side,status,price,notional,reason
1779658804,2340209-1779658804-1,2340209,buy_no,created,0.5563874999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779658804,2340209-1779658804-1,2340209,buy_no,submitted,0.5563874999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779658804,2340209-1779658804-1,2340209,buy_no,accepted,0.5563874999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779658804,2340209-1779658804-1,2340209,buy_no,matched,0.5563874999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779658804,2340209-1779658804-1,2340209,buy_no,settled,0.5563874999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779660304,2340209-1779660304-2,2340209,sell_no,created,0.42500000000000004,18.32777291006718,触发止损
1779660304,2340209-1779660304-2,2340209,sell_no,submitted,0.42500000000000004,18.32777291006718,触发止损
1779660304,2340209-1779660304-2,2340209,sell_no,accepted,0.42500000000000004,18.32777291006718,触发止损
1779660304,2340209-1779660304-2,2340209,sell_no,matched,0.42500000000000004,18.32777291006718,触发止损
1779660304,2340209-1779660304-2,2340209,sell_no,settled,0.42500000000000004,18.32777291006718,触发止损
1779666004,2340209-1779666004-3,2340209,buy_yes,created,0.7468625,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779666004,2340209-1779666004-3,2340209,buy_yes,submitted,0.7468625,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779666004,2340209-1779666004-3,2340209,buy_yes,accepted,0.7468625,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779666004,2340209-1779666004-3,2340209,buy_yes,matched,0.7468625,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779666004,2340209-1779666004-3,2340209,buy_yes,settled,0.7468625,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779741904,2340209-1779741904-4,2340209,sell_yes,created,0.9995,33.455455907211835,回测结束平仓
1779741904,2340209-1779741904-4,2340209,sell_yes,submitted,0.9995,33.455455907211835,回测结束平仓
1779741904,2340209-1779741904-4,2340209,sell_yes,accepted,0.9995,33.455455907211835,回测结束平仓
1779741904,2340209-1779741904-4,2340209,sell_yes,matched,0.9995,33.455455907211835,回测结束平仓
1779741904,2340209-1779741904-4,2340209,sell_yes,settled,0.9995,33.455455907211835,回测结束平仓
