timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1779251404,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.07238611111111114,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779251704,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06933055555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779252004,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06919166666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779252307,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06901805555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779252605,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06884444444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779252907,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06884444444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779253206,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06884444444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779253520,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06884444444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779253805,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06884444444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779254107,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06818194444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779254404,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06832361111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779254715,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06808055555555557,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779255004,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06787222222222224,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779255306,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06724444444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779255604,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06696666666666667,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779255903,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06672361111111112,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779256204,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06693472222222224,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779256503,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06679583333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779256805,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06665694444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779257104,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06651805555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779257404,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06637916666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779257703,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06627500000000003,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779258004,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06571666666666669,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779258304,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06564722222222223,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779258604,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06557777777777779,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779258904,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06550833333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779259208,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06543888888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779259503,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.0654041666666667,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779259806,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06536944444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779260103,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06550833333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779260405,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06564722222222223,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779260704,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06578611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779261004,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06592500000000001,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779261306,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06606388888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779261605,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06620277777777779,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779261906,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06634166666666669,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779262204,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06648055555555557,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779262505,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06661944444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779262803,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06675833333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779263104,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06689722222222223,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779263403,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06703611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779263704,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.0670013888888889,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779264007,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06742083333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779264303,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06703611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779264605,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06693194444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779264903,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06696666666666667,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779265204,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.0673513888888889,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779265503,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06742083333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779265806,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06749027777777779,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779266104,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06724444444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779266404,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06734861111111112,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779266703,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06745277777777778,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779267005,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06741805555555556,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779267304,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06738333333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779267603,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06734861111111112,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779267904,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06731388888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779268204,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06727916666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779268504,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06724444444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779268815,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.0678027777777778,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779269106,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.0679763888888889,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779269405,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06769583333333336,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779269703,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.0677652777777778,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779270003,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06783472222222224,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779270303,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06790416666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779270604,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06797361111111112,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779270904,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06804305555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779271210,2303434,REJECTED,0.08,0.0,0.0,0.0,0.0,-0.06856666666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779271517,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.0682513888888889,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779271804,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06828611111111112,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779272103,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06832083333333334,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779272404,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06835555555555557,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779272704,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06839027777777779,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779273005,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06842500000000001,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779273305,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06845972222222223,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779273604,2303434,REJECTED,0.085,0.0,0.0,0.0,0.0,-0.06849444444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
