market_id,timestamp,horizon_hours,yes_price,future_yes_price,yes_change,btc_close,future_btc_close,btc_return,btc_past_1h_return,btc_past_3h_return,question
573655,1777820409,6,0.0185,0.0185,0.0,78656.83,79168.26,0.006502041844300018,-0.0007513087877847331,-0.0011340239831468912,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777824008,1,0.0185,0.0185,0.0,78650.53,78732.28,0.0010394081260482288,-8.009476100171987e-05,-0.0001202644444781445,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777824008,3,0.0185,0.0185,0.0,78650.53,78921.14,0.0034406634004882177,-8.009476100171987e-05,-0.0001202644444781445,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777824008,6,0.0185,0.0185,0.0,78650.53,78558.89,-0.0011651542589731997,-8.009476100171987e-05,-0.0001202644444781445,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777827611,1,0.0185,0.0185,0.0,78721.36,78753.17,0.00040408346603765065,0.0009005660864586895,6.847403392220686e-05,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777827611,3,0.0185,0.0185,0.0,78721.36,78822.53,0.0012851658050622888,0.0009005660864586895,6.847403392220686e-05,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777827611,6,0.0185,0.0185,0.0,78721.36,78537.44,-0.002336341750193318,0.0009005660864586895,6.847403392220686e-05,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777831208,1,0.0185,0.0185,0.0,78732.28,78921.14,0.002398761981743709,0.000138717115659565,0.0009592301139010698,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777831208,3,0.0185,0.0185,0.0,78732.28,79168.26,0.005537499993649313,0.000138717115659565,0.0009592301139010698,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777831208,6,0.0185,0.0185,0.0,78732.28,79763.38,0.013096280204256829,0.000138717115659565,0.0009592301139010698,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777834806,1,0.0185,0.0185,0.0,78753.17,78822.53,0.0008807264520272718,0.00026532954462895545,0.0013050134563619522,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777834806,3,0.0185,0.0185,0.0,78753.17,78558.89,-0.0024669483145884647,0.00026532954462895545,0.0013050134563619522,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777834806,6,0.0185,0.0185,0.0,78753.17,80166.46,0.017945817292180217,0.00026532954462895545,0.0013050134563619522,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777838406,1,0.0185,0.0185,0.0,78921.14,79168.26,0.003131226943756709,0.002132866524611024,0.0025378118467465354,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777838406,3,0.0185,0.0185,0.0,78921.14,78537.44,-0.004861815224666003,0.002132866524611024,0.0025378118467465354,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777838406,6,0.0185,0.0125,-0.005999999999999998,78921.14,80305.37,0.017539407058742386,0.002132866524611024,0.0025378118467465354,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777842006,1,0.0185,0.0185,0.0,78822.53,78558.89,-0.0033447289753322992,-0.001249475108950537,0.0011462896794046864,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777842006,3,0.0185,0.0185,0.0,78822.53,79763.38,0.011936308058114931,-0.001249475108950537,0.0011462896794046864,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777842006,6,0.0185,0.0125,-0.005999999999999998,78822.53,80327.86,0.019097712291143175,-0.001249475108950537,0.0011462896794046864,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777845609,1,0.0185,0.0185,0.0,79168.26,78537.44,-0.007968092263237723,0.004386182478537493,0.005270771957497032,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777845609,3,0.0185,0.0185,0.0,79168.26,80166.46,0.0126085883408327,0.004386182478537493,0.005270771957497032,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777845609,6,0.0185,0.0125,-0.005999999999999998,79168.26,80013.53,0.010676879850586638,0.004386182478537493,0.005270771957497032,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777849204,1,0.0185,0.0185,0.0,78558.89,79763.38,0.015332319486693426,-0.007697150347879256,-0.004590024928681973,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777849204,3,0.0185,0.0185,0.0,78558.89,80305.37,0.02223147501193049,-0.007697150347879256,-0.004590024928681973,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777849204,6,0.0185,0.0125,-0.005999999999999998,78558.89,79859.63,0.016557515005621963,-0.007697150347879256,-0.004590024928681973,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777852806,1,0.0185,0.0185,0.0,78537.44,80166.46,0.020741954410533423,-0.0002730435727897516,-0.0036168592913726127,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777852806,3,0.0185,0.0125,-0.005999999999999998,78537.44,80327.86,0.022797025214980247,-0.0002730435727897516,-0.0036168592913726127,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777852806,6,0.0185,0.0125,-0.005999999999999998,78537.44,79690.03,0.014675675703205967,-0.0002730435727897516,-0.0036168592913726127,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777856404,1,0.0185,0.0185,0.0,79763.38,80305.37,0.006794972830890449,0.015609625167308768,0.007517153970543371,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777856404,3,0.0185,0.0125,-0.005999999999999998,79763.38,80013.53,0.0031361509504736905,0.015609625167308768,0.007517153970543371,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777856404,6,0.0185,0.0125,-0.005999999999999998,79763.38,79692.82,-0.0008846164743770596,0.015609625167308768,0.007517153970543371,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777860005,1,0.0185,0.0125,-0.005999999999999998,80166.46,80327.86,0.0020133108035454497,0.005053446832368459,0.020463247380404778,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777860005,3,0.0185,0.0125,-0.005999999999999998,80166.46,79859.63,-0.003827411114323892,0.005053446832368459,0.020463247380404778,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777860005,6,0.0185,0.0125,-0.005999999999999998,80166.46,79815.22,-0.0043813834364147455,0.005053446832368459,0.020463247380404778,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777863621,1,0.0125,0.0125,0.0,80305.37,80013.53,-0.0036341280788569495,0.0017327695397799645,0.022510664977111464,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777863621,3,0.0125,0.0125,0.0,80305.37,79690.03,-0.007662501274821304,0.0017327695397799645,0.022510664977111464,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777863621,6,0.0125,0.0165,0.004,80305.37,78935.22,-0.017061748174499344,0.0017327695397799645,0.022510664977111464,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777867206,1,0.0125,0.0125,0.0,80327.86,79859.63,-0.005828986356663752,0.0002800559912743723,0.007076931795016659,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777867206,3,0.0125,0.0125,0.0,80327.86,79692.82,-0.007905600871229403,0.0002800559912743723,0.007076931795016659,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777867206,6,0.0125,0.0165,0.004,80327.86,78782.95,-0.019232555180730613,0.0002800559912743723,0.007076931795016659,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777870806,1,0.0125,0.0125,0.0,80013.53,79690.03,-0.004043066216426147,-0.003913088186340352,-0.0019076556455156876,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777870806,3,0.0125,0.0155,0.002999999999999999,80013.53,79815.22,-0.0024784558311575266,-0.003913088186340352,-0.0019076556455156876,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777870806,6,0.0125,0.0165,0.004,80013.53,78849.08,-0.014553163696189846,-0.003913088186340352,-0.0019076556455156876,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777874406,1,0.0125,0.0125,0.0,79859.63,79692.82,-0.0020887900432295724,-0.0019234247007974049,-0.00555056280794162,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777874406,3,0.0125,0.0165,0.004,79859.63,78935.22,-0.011575435548599505,-0.0019234247007974049,-0.00555056280794162,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777874406,6,0.0125,0.0165,0.004,79859.63,78780.0,-0.013519095943720307,-0.0019234247007974049,-0.00555056280794162,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777878005,1,0.0125,0.0125,0.0,79690.03,79815.22,0.0015709618882061198,-0.002123726343335247,-0.007940333528118411,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777878005,3,0.0125,0.0165,0.004,79690.03,78782.95,-0.011382603319386399,-0.002123726343335247,-0.007940333528118411,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777878005,6,0.0125,0.0175,0.005000000000000001,79690.03,80233.26,0.006816787495248727,-0.002123726343335247,-0.007940333528118411,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777881605,1,0.0125,0.0155,0.002999999999999999,79692.82,78935.22,-0.009506502593332822,3.5010653152071205e-05,-0.00400819711366305,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777881605,3,0.0125,0.0165,0.004,79692.82,78849.08,-0.010587402980594804,3.5010653152071205e-05,-0.00400819711366305,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777881605,6,0.0125,0.017,0.0045000000000000005,79692.82,80026.01,0.004180928721056524,3.5010653152071205e-05,-0.00400819711366305,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777885205,1,0.0155,0.0165,0.0010000000000000009,79815.22,78782.95,-0.012933247568571558,0.0015358974622807196,-0.0005561007482754865,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777885205,3,0.0155,0.0165,0.0010000000000000009,79815.22,78780.0,-0.012970207937784311,0.0015358974622807196,-0.0005561007482754865,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777885205,6,0.0155,0.0175,0.0020000000000000018,79815.22,80024.01,0.002615917114555264,0.0015358974622807196,-0.0005561007482754865,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777888806,1,0.0165,0.0165,0.0,78935.22,78849.08,-0.0010912745920008764,-0.011025466070255773,-0.009471824769045735,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777888806,3,0.0165,0.0175,0.0010000000000000009,78935.22,80233.26,0.01644437045972626,-0.011025466070255773,-0.009471824769045735,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777888806,6,0.0165,0.018,0.0014999999999999979,78935.22,80393.97,0.018480343755297064,-0.011025466070255773,-0.009471824769045735,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777892405,1,0.0165,0.0165,0.0,78782.95,78780.0,-3.744465014317298e-05,-0.0019290501755744023,-0.011417214248410457,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777892405,3,0.0165,0.017,0.0005000000000000004,78782.95,80026.01,0.01577828705322659,-0.0019290501755744023,-0.011417214248410457,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777892405,6,0.0165,0.018,0.0014999999999999979,78782.95,80108.9,0.016830418256742065,-0.0019290501755744023,-0.011417214248410457,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777896006,1,0.0165,0.0175,0.0010000000000000009,78849.08,80233.26,0.01755480216129336,0.0008393948182951344,-0.012104708851269212,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777896006,3,0.0165,0.0175,0.0010000000000000009,78849.08,80024.01,0.014900998210758997,0.0008393948182951344,-0.012104708851269212,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777896006,6,0.0165,0.018,0.0014999999999999979,78849.08,80052.2,0.01525851664978203,0.0008393948182951344,-0.012104708851269212,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777899607,1,0.0175,0.0175,0.0,78780.0,80026.01,0.01581632394008625,-0.0008761040712206375,-0.0019664225931086423,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777899607,3,0.0175,0.018,0.000499999999999997,78780.0,80393.97,0.020487052551409,-0.0008761040712206375,-0.0019664225931086423,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777899607,6,0.0175,0.018,0.000499999999999997,78780.0,79919.11,0.014459380553439967,-0.0008761040712206375,-0.0019664225931086423,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777903206,1,0.017,0.0175,0.0005000000000000004,80233.26,80024.01,-0.002608020663749672,0.01844706778370138,0.01840893238955888,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777903206,3,0.017,0.018,0.0009999999999999974,80233.26,80108.9,-0.0015499806439374468,0.01844706778370138,0.01840893238955888,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777903206,6,0.017,0.0165,-0.0005000000000000004,80233.26,80260.08,0.0003342753366871418,0.01844706778370138,0.01840893238955888,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777906808,1,0.0175,0.018,0.000499999999999997,80026.01,80393.97,0.004598005073600526,-0.0025830933455776323,0.014926363123069959,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777906808,3,0.0175,0.018,0.000499999999999997,80026.01,80052.2,0.00032726859679749535,-0.0025830933455776323,0.014926363123069959,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777906808,6,0.0175,0.0165,-0.0010000000000000009,80026.01,80059.69,0.00042086316686296827,-0.0025830933455776323,0.014926363123069959,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777910405,1,0.0175,0.018,0.000499999999999997,80024.01,80108.9,0.0010608066254115412,-2.4991874516797728e-05,0.015790936785986226,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777910405,3,0.0175,0.018,0.000499999999999997,80024.01,79919.11,-0.0013108565791691042,-2.4991874516797728e-05,0.015790936785986226,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777910405,6,0.0175,0.0165,-0.0010000000000000009,80024.01,79852.37,-0.0021448562750104555,-2.4991874516797728e-05,0.015790936785986226,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777914007,1,0.018,0.018,0.0,80393.97,80052.2,-0.004251189485977668,0.00462311248836451,0.0020030346517143443,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777914007,3,0.018,0.0165,-0.0014999999999999979,80393.97,80260.08,-0.0016654234142187458,0.00462311248836451,0.0020030346517143443,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777914007,6,0.018,0.0155,-0.0024999999999999988,80393.97,80163.99,-0.002860662310867294,0.00462311248836451,0.0020030346517143443,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777917607,1,0.018,0.018,0.0,80108.9,79919.11,-0.002369149994569812,-0.003545912709622463,0.0010357882393486745,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777917607,3,0.018,0.0165,-0.0014999999999999979,80108.9,80059.69,-0.0006142887993717534,-0.003545912709622463,0.0010357882393486745,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777917607,6,0.018,0.0155,-0.0024999999999999988,80108.9,80345.99,0.002959596249605363,-0.003545912709622463,0.0010357882393486745,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777921209,1,0.018,0.0165,-0.0014999999999999979,80052.2,80260.08,0.002596805584356266,-0.0007077865255920015,0.0003522692751838146,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777921209,3,0.018,0.0145,-0.003499999999999998,80052.2,79852.37,-0.002496246199354943,-0.0007077865255920015,0.0003522692751838146,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777921209,6,0.018,0.0145,-0.003499999999999998,80052.2,80549.23,0.006208823742507999,-0.0007077865255920015,0.0003522692751838146,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777924809,1,0.0165,0.0165,0.0,79919.11,80059.69,0.0017590285977909632,-0.0016625401925243343,-0.005906661905115527,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777924809,3,0.0165,0.0155,-0.0010000000000000009,79919.11,80163.99,0.003064098186278659,-0.0016625401925243343,-0.005906661905115527,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777924809,6,0.0165,0.0145,-0.002,79919.11,80870.89,0.01190929178265372,-0.0016625401925243343,-0.005906661905115527,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777928408,1,0.0165,0.0145,-0.002,80260.08,79852.37,-0.005079860373924452,0.004266438903035847,0.001887181074762075,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777928408,3,0.0165,0.0155,-0.0010000000000000009,80260.08,80345.99,0.0010703951453824054,0.004266438903035847,0.001887181074762075,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777928408,6,0.0165,0.0145,-0.002,80260.08,80900.32,0.007977066556624479,0.004266438903035847,0.001887181074762075,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777932007,1,0.0165,0.0155,-0.0010000000000000009,80059.69,80163.99,0.0013027779647910567,-0.0024967580396132102,9.356394952300173e-05,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777932007,3,0.0165,0.0155,-0.0010000000000000009,80059.69,80549.23,0.006114687678655683,-0.0024967580396132102,9.356394952300173e-05,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777932007,6,0.0165,0.0145,-0.002,80059.69,80965.55,0.01131480773907569,-0.0024967580396132102,9.356394952300173e-05,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777935606,1,0.0145,0.0155,0.0009999999999999992,79852.37,80345.99,0.006181657476165202,-0.0025895678586815283,-0.0008350943848099064,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777935606,3,0.0145,0.0145,0.0,79852.37,80870.89,0.012755037827931772,-0.0025895678586815283,-0.0008350943848099064,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777935606,6,0.0145,0.0135,-0.0010000000000000009,79852.37,80968.99,0.013983554902628563,-0.0025895678586815283,-0.0008350943848099064,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777939220,1,0.0155,0.0145,-0.0009999999999999992,80163.99,80549.23,0.004805649020214571,0.0039024514864118612,-0.0011972327961795766,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777939220,3,0.0155,0.0145,-0.0009999999999999992,80163.99,80900.32,0.009185296290765987,0.0039024514864118612,-0.0011972327961795766,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777939220,6,0.0155,0.0135,-0.002,80163.99,80850.04,0.008558082001656708,0.0039024514864118612,-0.0011972327961795766,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777942807,1,0.0155,0.0145,-0.0009999999999999992,80345.99,80870.89,0.006532995610608497,0.00227034607434086,0.0035760817959700182,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777942807,3,0.0155,0.0145,-0.0009999999999999992,80345.99,80965.55,0.007711150239109601,0.00227034607434086,0.0035760817959700182,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777942807,6,0.0155,0.0135,-0.002,80345.99,80817.96,0.005874219733928241,0.00227034607434086,0.0035760817959700182,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777946407,1,0.0145,0.0145,0.0,80549.23,80900.32,0.004358700883919202,0.002529559969327538,0.008726854318788542,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777946407,3,0.0145,0.0135,-0.0010000000000000009,80549.23,80968.99,0.005211222999897198,0.002529559969327538,0.008726854318788542,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777946407,6,0.0145,0.0135,-0.0010000000000000009,80549.23,80585.83,0.0004543805074239173,0.002529559969327538,0.008726854318788542,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777950009,1,0.0145,0.0135,-0.0010000000000000009,80870.89,80965.55,0.0011705077067904594,0.003993334262785672,0.008818173845887588,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777950009,3,0.0145,0.0135,-0.0010000000000000009,80870.89,80850.04,-0.0002578183571369849,0.003993334262785672,0.008818173845887588,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777950009,6,0.0145,0.0135,-0.0010000000000000009,80870.89,80842.0,-0.0003572360833422189,0.003993334262785672,0.008818173845887588,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777953608,1,0.0145,0.0135,-0.0010000000000000009,80900.32,80968.99,0.0008488223532366528,0.00036391339331133326,0.006899286448520974,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777953608,3,0.0145,0.0135,-0.0010000000000000009,80900.32,80817.96,-0.0010180429447003495,0.00036391339331133326,0.006899286448520974,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777953608,6,0.0145,0.0135,-0.0010000000000000009,80900.32,81026.17,0.0015556180741929237,0.00036391339331133326,0.006899286448520974,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777957208,1,0.0135,0.0135,0.0,80965.55,80850.04,-0.0014266561519066974,0.000806300889786294,0.005168516198106512,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777957208,3,0.0135,0.0135,0.0,80965.55,80585.83,-0.00468989588781897,0.000806300889786294,0.005168516198106512,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777957208,6,0.0135,0.0135,0.0,80965.55,81284.67,0.003941429410409678,0.000806300889786294,0.005168516198106512,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777960817,1,0.0135,0.0135,0.0,80968.99,80817.96,-0.0018652820048761733,4.2487205978373865e-05,0.0012130446443708708,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777960817,3,0.0135,0.0135,0.0,80968.99,80842.0,-0.0015683782149191342,4.2487205978373865e-05,0.0012130446443708708,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777960817,6,0.0135,0.0135,0.0,80968.99,81334.29,0.004511603763366547,4.2487205978373865e-05,0.0012130446443708708,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777964408,1,0.0135,0.0135,0.0,80850.04,80585.83,-0.003267901908273538,-0.0014690809407405432,-0.0006215055762451049,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777964408,3,0.0135,0.0135,0.0,80850.04,81026.17,0.0021784775864057047,-0.0014690809407405432,-0.0006215055762451049,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777964408,6,0.0135,0.0135,0.0,80850.04,81338.68,0.006043781796521059,-0.0014690809407405432,-0.0006215055762451049,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777968005,1,0.0135,0.0135,0.0,80817.96,80842.0,0.0002974586341945973,-0.0003967839719063491,-0.0018228740495185483,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777968005,3,0.0135,0.0135,0.0,80817.96,81284.67,0.005774830248127914,-0.0003967839719063491,-0.0018228740495185483,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777968005,6,0.0135,0.0135,0.0,80817.96,81553.68,0.00910342206113575,-0.0003967839719063491,-0.0018228740495185483,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777971607,1,0.0135,0.0135,0.0,80585.83,81026.17,0.00546423608219952,-0.002872257602146907,-0.004732182036604427,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777971607,3,0.0135,0.0135,0.0,80585.83,81334.29,0.009287737062458647,-0.002872257602146907,-0.004732182036604427,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777971607,6,0.0135,0.014,0.0005000000000000004,80585.83,81297.92,0.008836417022694889,-0.002872257602146907,-0.004732182036604427,"Will Bitcoin hit $150k by June 30, 2026?"
573655,1777975206,1,0.0135,0.0135,0.0,80842.0,81284.67,0.005475742806956758,0.003178846702950112,-9.944336453010534e-05,"Will Bitcoin hit $150k by June 30, 2026?"
