timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1778811005,2251431,REJECTED,0.0665,0.0,0.0,0.0,0.0,-0.08351861111111111,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778811309,2251431,REJECTED,0.0675,0.0,0.0,0.0,0.0,-0.08405277777777778,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778811606,2251431,REJECTED,0.0685,0.0,0.0,0.0,0.0,-0.0845001388888889,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778811911,2251431,REJECTED,0.0685,0.0,0.0,0.0,0.0,-0.08505916666666667,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778812207,2251431,REJECTED,0.066,0.0,0.0,0.0,0.0,-0.08589736111111113,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778812506,2251431,REJECTED,0.0625,0.0,0.0,0.0,0.0,0.0018645833333333327,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778812806,2251431,REJECTED,0.062,0.0,0.0,0.0,0.0,0.0025940277777777715,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778813111,2251431,REJECTED,0.0675,0.0,0.0,0.0,0.0,0.0026916666666666755,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778813405,2251431,REJECTED,0.0715,0.0,0.0,0.0,0.0,0.002557500000000004,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778813708,2251431,REJECTED,0.075,0.0,0.0,0.0,0.0,0.0023020833333333296,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778814013,2251431,REJECTED,0.075,0.0,0.0,0.0,0.0,0.0022152777777777882,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778814306,2251431,REJECTED,0.0755,0.0,0.0,0.0,0.0,0.002069166666666653,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778814605,2251431,REJECTED,0.0735,0.0,0.0,0.0,0.0,0.002341111111111103,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778814913,2251431,REJECTED,0.074,0.0,0.0,0.0,0.0,0.002549166666666672,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778815207,2251431,REJECTED,0.0745,0.0,0.0,0.0,0.0,0.002778055555555565,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778815507,2251431,REJECTED,0.0745,0.0,0.0,0.0,0.0,0.0030211111111111168,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778815809,2251431,REJECTED,0.074,0.0,0.0,0.0,0.0,0.0032956944444444553,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778816105,2251431,REJECTED,0.0655,0.0,0.0,0.0,0.0,0.004404583333333333,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778816406,2251431,REJECTED,0.0645,0.0,0.0,0.0,0.0,0.005044027777777776,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778816706,2251431,REJECTED,0.065,0.0,0.0,0.0,0.0,0.005415277777777776,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778817017,2251431,REJECTED,0.0645,0.0,0.0,0.0,0.0,0.005776666666666663,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778817304,2251431,REJECTED,0.0645,0.0,0.0,0.0,0.0,0.005957222222222221,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778817608,2251431,REJECTED,0.0665,0.0,0.0,0.0,0.0,0.0059595833333333376,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778817919,2251431,REJECTED,0.0605,0.0,0.0,0.0,0.0,0.006619166666666659,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778818208,2251431,REJECTED,0.0655,0.0,0.0,0.0,0.0,0.006352499999999994,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778818506,2251431,REJECTED,0.0665,0.0,0.0,0.0,0.0,0.006299861111111124,range-like 市场缺少 BTC 现货确认，暂停 HOLD
