timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1779164705,2293512,REJECTED,0.79,0.0,0.0,0.0,0.0,-0.013345833333333394,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165007,2293512,REJECTED,0.79,0.0,0.0,0.0,0.0,-0.016054166666666706,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165305,2293512,REJECTED,0.79,0.0,0.0,0.0,0.0,-0.018068055555555577,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165605,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.01962777777777776,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165907,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.02153749999999995,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779166206,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.023169444444444427,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779166505,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.024801388888888793,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166806,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.024593055555555538,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167104,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.024350000000000056,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167405,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.024037500000000007,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779167705,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.023724999999999958,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779168004,2293512,REJECTED,0.79,0.0,0.0,0.0,0.0,-0.02379722222222225,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779168305,2293512,REJECTED,0.78,0.0,0.0,0.0,0.0,-0.025122222222222237,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779168606,2293512,REJECTED,0.78,0.0,0.0,0.0,0.0,-0.025608333333333313,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168904,2293512,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.024593055555555538,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779169204,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.0237194444444444,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779169504,2293512,REJECTED,0.81,0.0,0.0,0.0,0.0,-0.023056944444444463,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779169806,2293512,REJECTED,0.81,0.0,0.0,0.0,0.0,-0.022709722222222187,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779170106,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.022538888888888883,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779170408,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.02201805555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779170704,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021601388888888847,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779171004,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.02125416666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779171304,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021219444444444343,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779171604,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021219444444444454,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779171904,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.02115,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779172206,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021219444444444343,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779172505,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.02128888888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779172804,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021358333333333365,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779173104,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021358333333333254,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779173404,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021358333333333365,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779173716,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.02139305555555548,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779174005,2293512,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021497222222222164,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779174307,2293512,REJECTED,0.82,0.0,0.0,0.0,0.0,-0.01989166666666664,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779174605,2293512,REJECTED,0.82,0.0,0.0,0.0,0.0,-0.01933611111111111,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779174907,2293512,REJECTED,0.82,0.0,0.0,0.0,0.0,-0.01905833333333329,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779175204,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.017802777777777754,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779175507,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.017073611111111085,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779175805,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.016379166666666754,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779176105,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.0156847222222222,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779176407,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.015059722222222214,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779176707,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.0144,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779177007,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.013705555555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779177307,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.01294166666666666,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779177604,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.01221249999999999,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779177905,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.011483333333333432,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779178205,2293512,REJECTED,0.825,0.0,0.0,0.0,0.0,-0.011208333333333334,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779178507,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.01005972222222221,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779178818,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.009122222222222285,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779179107,2293512,REJECTED,0.825,0.0,0.0,0.0,0.0,-0.00836111111111111,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779179405,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.006830555555555482,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779179707,2293512,REJECTED,0.83,0.0,0.0,0.0,0.0,-0.006066666666666696,range-like 市场缺少 BTC 现货确认，暂停 HOLD
