run_timestamp,market_id,market_type,question,yes_price,taker_fee_rate,action,confidence,gross_edge,net_edge,reason,execution_mode,execution_side,limit_price,expected_net_edge,execution_reason
1779374825,573655,price_target,"Will Bitcoin hit $150k by June 30, 2026?",0.0135,0.07,HOLD,0.0,0.000666666666666667,-0.07630833333333335,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07630833333333335,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2261234,price_range_daily,"Will the price of Bitcoin be above $80,000 on May 21?",0.0005,0.07,HOLD,0.0,-0.012892361111111111,-0.09035736111111113,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.09035736111111113,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2251421,price_range_daily,"Will the price of Bitcoin be above $80,000 on May 20?",0.0005,0.07,HOLD,0.0,-0.003513888888888889,-0.0809788888888889,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.0809788888888889,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2261227,price_range_daily,"Will the price of Bitcoin be above $74,000 on May 21?",0.9985,0.07,HOLD,0.0,-0.0001666666666666483,-0.007771666666666645,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.007771666666666645,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2251416,price_range_daily,"Will the price of Bitcoin be above $76,000 on May 20?",0.9995,0.07,HOLD,0.0,0.02704166666666674,0.019506666666666745,YES 价格太接近 1，盈亏比不够,SKIP,,,0.019506666666666745,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2261237,price_range_daily,"Will the price of Bitcoin be above $82,000 on May 21?",0.0005,0.07,HOLD,0.0,-0.0005625000000000001,-0.07802750000000001,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07802750000000001,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2251413,price_range_daily,"Will the price of Bitcoin be above $74,000 on May 20?",0.9995,0.07,HOLD,0.0,0.001128472222222232,-0.0064065277777777645,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.0064065277777777645,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2261230,price_range_daily,"Will the price of Bitcoin be above $76,000 on May 21?",0.957,0.07,HOLD,0.0,-0.015378472222222217,-0.024663472222222215,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.024663472222222215,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2251419,price_range_daily,"Will the price of Bitcoin be above $78,000 on May 20?",0.0005,0.07,HOLD,0.0,-0.12175,-0.19921500000000003,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.19921500000000003,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2251411,price_range_daily,"Will the price of Bitcoin be above $72,000 on May 20?",0.9995,0.07,HOLD,0.0,0.0,-0.0075349999999999966,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.0075349999999999966,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2132768,price_target,"Will Bitcoin reach $150,000 in May?",0.0025,0.07,HOLD,0.0,0.0,-0.07732500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07732500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2251424,price_range_daily,"Will the price of Bitcoin be above $82,000 on May 20?",0.0005,0.07,HOLD,0.0,-6.9444444444444024e-06,-0.07747194444444447,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07747194444444447,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2261224,price_range_daily,"Will the price of Bitcoin be above $72,000 on May 21?",0.9995,0.07,HOLD,0.0,0.0,-0.0075349999999999966,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.0075349999999999966,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2169995,company_treasury,"MicroStrategy sells any Bitcoin by May 31, 2026?",0.185,0.04,HOLD,0.0,-0.00416666666666668,-0.04466666666666668,当前市场类型暂不交易，只记录观察,SKIP,,,-0.04466666666666668,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2261232,price_range_daily,"Will the price of Bitcoin be above $78,000 on May 21?",0.0115,0.07,HOLD,0.0,-0.23688541666666668,-0.3136504166666667,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.3136504166666667,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2308926,price_target_daily,"Will Bitcoin reach $82,000 on May 20?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2132776,price_target,"Will Bitcoin reach $85,000 in May?",0.055,0.07,HOLD,0.0,0.0,-0.07295000000000001,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07295000000000001,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2132775,price_target,"Will Bitcoin reach $90,000 in May?",0.0155,0.07,HOLD,0.0,-0.0006250000000000006,-0.07704000000000001,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07704000000000001,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,692258,company_treasury,"MicroStrategy sells any Bitcoin by June 30, 2026?",0.451,0.04,HOLD,0.0,-0.0008958333333333734,-0.030375833333333373,当前市场类型暂不交易，只记录观察,SKIP,,,-0.030375833333333373,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2269337,price_range_daily,"Will the price of Bitcoin be above $70,000 on May 22?",0.9985,0.07,HOLD,0.0,0.00014236111111110006,-0.007462638888888896,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.007462638888888896,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2132780,price_target,"Will Bitcoin dip to $65,000 in May?",0.0235,0.07,HOLD,0.0,0.0015208333333333324,-0.07429916666666668,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07429916666666668,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2299125,price_target_daily,"Will Bitcoin reach $78,000 on May 19?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2299145,price_target_daily,"Will Bitcoin dip to $76,000 on May 19?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2132779,price_target,"Will Bitcoin dip to $70,000 in May?",0.105,0.07,HOLD,0.0,-0.0012500000000000011,-0.07140000000000002,净优势不足，等待更清晰的定价偏差,SKIP,,,-0.07140000000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2299149,price_target_daily,"Will Bitcoin dip to $75,000 on May 19?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2299115,price_target_daily,"Will Bitcoin reach $79,000 on May 19?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2299153,price_target_daily,"Will Bitcoin dip to $74,000 on May 19?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2132778,price_target,"Will Bitcoin dip to $75,000 in May?",0.625,0.07,HOLD,0.0,0.01708333333333334,-0.019466666666666667,净优势不足，等待更清晰的定价偏差,SKIP,,,-0.019466666666666667,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2308929,price_target_daily,"Will Bitcoin reach $79,000 on May 20?",0.0005,0.07,HOLD,0.0,-0.00031250000000000006,-0.07777750000000001,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07777750000000001,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2308932,price_target_daily,"Will Bitcoin dip to $76,000 on May 20?",0.0005,0.07,HOLD,0.0,-0.0004583333333333334,-0.07792333333333336,当前市场类型暂不交易，只记录观察,SKIP,,,-0.07792333333333336,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2269345,price_range_daily,"Will the price of Bitcoin be above $78,000 on May 22?",0.205,0.07,AVOID,1.0,-0.1298611111111111,-0.1930111111111111,短期隐含概率转弱,SKIP,,,-0.1930111111111111,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2269341,price_range_daily,"Will the price of Bitcoin be above $74,000 on May 22?",0.9805,0.07,HOLD,0.0,-0.005909722222222302,-0.0147047222222223,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.0147047222222223,Taker 净优势不足，Maker 条件也未达到，继续观察
1779374825,2269343,price_range_daily,"Will the price of Bitcoin be above $76,000 on May 22?",0.755,0.07,AVOID,1.0,-0.05847222222222226,-0.07962222222222226,短期隐含概率转弱,SKIP,,,-0.07962222222222226,Taker 净优势不足，Maker 条件也未达到，继续观察
