timestamp,order_id,market_id,side,status,price,notional,reason
1779489606,2277981-1779489606-1,2277981,buy_no,created,0.6365875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489606,2277981-1779489606-1,2277981,buy_no,submitted,0.6365875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489606,2277981-1779489606-1,2277981,buy_no,accepted,0.6365875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489606,2277981-1779489606-1,2277981,buy_no,matched,0.6365875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489606,2277981-1779489606-1,2277981,buy_no,settled,0.6365875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779513905,2277981-1779513905-2,2277981,sell_no,created,0.865,33.64917430832368,触发止盈
1779513905,2277981-1779513905-2,2277981,sell_no,submitted,0.865,33.64917430832368,触发止盈
1779513905,2277981-1779513905-2,2277981,sell_no,accepted,0.865,33.64917430832368,触发止盈
1779513905,2277981-1779513905-2,2277981,sell_no,matched,0.865,33.64917430832368,触发止盈
1779513905,2277981-1779513905-2,2277981,sell_no,settled,0.865,33.64917430832368,触发止盈
