timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1779164404,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.00495138888888895,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779164704,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.00811111111111111,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165007,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.010993055555555561,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165305,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.014013888888888923,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165604,2293509,REJECTED,0.91,0.0,0.0,0.0,0.0,-0.01598750000000001,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1779165906,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.01970833333333337,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166205,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.02259027777777771,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166504,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.02547222222222216,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779166805,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.025680555555555526,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167104,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.02533333333333336,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167404,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.024951388888888856,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779167705,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.024569444444444463,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168004,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.024500000000000008,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168305,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.024777777777777718,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168605,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.02474305555555549,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1779168903,2293509,REJECTED,0.9,0.0,0.0,0.0,0.0,-0.024708333333333263,range-like 市场缺少 BTC 现货确认，暂停 AVOID
