timestamp,order_id,market_id,side,status,price,notional,reason
1777881605,2132775-1777881605-1,2132775,buy_yes,created,0.24561249999999998,25.0,扣除费用、滑点和安全边际后仍有正 edge
1777881605,2132775-1777881605-1,2132775,buy_yes,submitted,0.24561249999999998,25.0,扣除费用、滑点和安全边际后仍有正 edge
1777881605,2132775-1777881605-1,2132775,buy_yes,accepted,0.24561249999999998,25.0,扣除费用、滑点和安全边际后仍有正 edge
1777881605,2132775-1777881605-1,2132775,buy_yes,matched,0.24561249999999998,25.0,扣除费用、滑点和安全边际后仍有正 edge
1777881605,2132775-1777881605-1,2132775,buy_yes,settled,0.24561249999999998,25.0,扣除费用、滑点和安全边际后仍有正 edge
1778068810,2132775-1778068810-2,2132775,sell_yes,created,0.335,33.56668799938929,触发止盈
1778068810,2132775-1778068810-2,2132775,sell_yes,submitted,0.335,33.56668799938929,触发止盈
1778068810,2132775-1778068810-2,2132775,sell_yes,accepted,0.335,33.56668799938929,触发止盈
1778068810,2132775-1778068810-2,2132775,sell_yes,matched,0.335,33.56668799938929,触发止盈
1778068810,2132775-1778068810-2,2132775,sell_yes,settled,0.335,33.56668799938929,触发止盈
