timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1778996708,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.06860277777777779,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778997006,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.06665833333333332,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778997304,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.06471388888888888,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778997613,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.06276944444444443,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778997905,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.060825,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778998208,2277989,REJECTED,0.145,0.0,0.0,0.0,0.0,0.05686388888888888,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778998505,2277989,REJECTED,0.145,0.0,0.0,0.0,0.0,0.05325277777777779,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778998805,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.050095833333333346,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778999105,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.04645,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778999406,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.04280416666666668,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1778999705,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.03929722222222221,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1779000004,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.035790277777777775,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1779000319,2277989,REJECTED,0.135,0.0,0.0,0.0,0.0,0.032598611111111106,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1779000607,2277989,REJECTED,0.135,0.0,0.0,0.0,0.0,0.029056944444444444,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1779000905,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.025061111111111124,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
1779001224,2277989,REJECTED,0.14,0.0,0.0,0.0,0.0,0.021415277777777776,range-like 市场缺少 BTC 现货确认，暂停 BUY_NO
