timestamp,order_id,market_id,side,status,price,notional,reason
1779489608,2303425-1779489608-1,2303425,buy_no,created,0.5363374999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489608,2303425-1779489608-1,2303425,buy_no,submitted,0.5363374999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489608,2303425-1779489608-1,2303425,buy_no,accepted,0.5363374999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489608,2303425-1779489608-1,2303425,buy_no,matched,0.5363374999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489608,2303425-1779489608-1,2303425,buy_no,settled,0.5363374999999999,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779522904,2303425-1779522904-2,2303425,sell_no,created,0.74,33.86542988323584,触发止盈
1779522904,2303425-1779522904-2,2303425,sell_no,submitted,0.74,33.86542988323584,触发止盈
1779522904,2303425-1779522904-2,2303425,sell_no,accepted,0.74,33.86542988323584,触发止盈
1779522904,2303425-1779522904-2,2303425,sell_no,matched,0.74,33.86542988323584,触发止盈
1779522904,2303425-1779522904-2,2303425,sell_no,settled,0.74,33.86542988323584,触发止盈
1779523217,2303425-1779523217-3,2303425,buy_no,created,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779523217,2303425-1779523217-3,2303425,buy_no,submitted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779523217,2303425-1779523217-3,2303425,buy_no,accepted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779523217,2303425-1779523217-3,2303425,buy_no,matched,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779523217,2303425-1779523217-3,2303425,buy_no,settled,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779548408,2303425-1779548408-4,2303425,sell_no,created,0.5800000000000001,19.363591022443895,触发止损
1779548408,2303425-1779548408-4,2303425,sell_no,submitted,0.5800000000000001,19.363591022443895,触发止损
1779548408,2303425-1779548408-4,2303425,sell_no,accepted,0.5800000000000001,19.363591022443895,触发止损
1779548408,2303425-1779548408-4,2303425,sell_no,matched,0.5800000000000001,19.363591022443895,触发止损
1779548408,2303425-1779548408-4,2303425,sell_no,settled,0.5800000000000001,19.363591022443895,触发止损
