timestamp,order_id,market_id,side,status,price,notional,reason
1777881605,2132776-1777881605-1,2132776,buy_yes,created,0.5263125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1777881605,2132776-1777881605-1,2132776,buy_yes,submitted,0.5263125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1777881605,2132776-1777881605-1,2132776,buy_yes,accepted,0.5263125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1777881605,2132776-1777881605-1,2132776,buy_yes,matched,0.5263125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1777881605,2132776-1777881605-1,2132776,buy_yes,settled,0.5263125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1778061610,2132776-1778061610-2,2132776,sell_yes,created,0.715,33.478259648497804,触发止盈
1778061610,2132776-1778061610-2,2132776,sell_yes,submitted,0.715,33.478259648497804,触发止盈
1778061610,2132776-1778061610-2,2132776,sell_yes,accepted,0.715,33.478259648497804,触发止盈
1778061610,2132776-1778061610-2,2132776,sell_yes,matched,0.715,33.478259648497804,触发止盈
1778061610,2132776-1778061610-2,2132776,sell_yes,settled,0.715,33.478259648497804,触发止盈
