timestamp,order_id,market_id,side,status,price,notional,reason
1779365112,2303427-1779365112-1,2303427,buy_no,created,0.5914750000000001,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779365112,2303427-1779365112-1,2303427,buy_no,submitted,0.5914750000000001,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779365112,2303427-1779365112-1,2303427,buy_no,accepted,0.5914750000000001,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779365112,2303427-1779365112-1,2303427,buy_no,matched,0.5914750000000001,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779365112,2303427-1779365112-1,2303427,buy_no,settled,0.5914750000000001,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779475805,2303427-1779475805-2,2303427,sell_no,created,0.8,33.3403778688871,触发止盈
1779475805,2303427-1779475805-2,2303427,sell_no,submitted,0.8,33.3403778688871,触发止盈
1779475805,2303427-1779475805-2,2303427,sell_no,accepted,0.8,33.3403778688871,触发止盈
1779475805,2303427-1779475805-2,2303427,sell_no,matched,0.8,33.3403778688871,触发止盈
1779475805,2303427-1779475805-2,2303427,sell_no,settled,0.8,33.3403778688871,触发止盈
1779639605,2303427-1779639605-3,2303427,buy_no,created,0.751875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779639605,2303427-1779639605-3,2303427,buy_no,submitted,0.751875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779639605,2303427-1779639605-3,2303427,buy_no,accepted,0.751875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779639605,2303427-1779639605-3,2303427,buy_no,matched,0.751875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779639605,2303427-1779639605-3,2303427,buy_no,settled,0.751875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779720606,2303427-1779720606-4,2303427,sell_no,created,0.585,18.886309226932667,触发止损
1779720606,2303427-1779720606-4,2303427,sell_no,submitted,0.585,18.886309226932667,触发止损
1779720606,2303427-1779720606-4,2303427,sell_no,accepted,0.585,18.886309226932667,触发止损
1779720606,2303427-1779720606-4,2303427,sell_no,matched,0.585,18.886309226932667,触发止损
1779720606,2303427-1779720606-4,2303427,sell_no,settled,0.585,18.886309226932667,触发止损
1779741304,2303427-1779741304-5,2303427,buy_no,created,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779741304,2303427-1779741304-5,2303427,buy_no,submitted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779741304,2303427-1779741304-5,2303427,buy_no,accepted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779741304,2303427-1779741304-5,2303427,buy_no,matched,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779741304,2303427-1779741304-5,2303427,buy_no,settled,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779805809,2303427-1779805809-6,2303427,sell_no,created,0.5545,18.478215409751485,触发止损
1779805809,2303427-1779805809-6,2303427,sell_no,submitted,0.5545,18.478215409751485,触发止损
1779805809,2303427-1779805809-6,2303427,sell_no,accepted,0.5545,18.478215409751485,触发止损
1779805809,2303427-1779805809-6,2303427,sell_no,matched,0.5545,18.478215409751485,触发止损
1779805809,2303427-1779805809-6,2303427,sell_no,settled,0.5545,18.478215409751485,触发止损
