timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1778909105,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.0179555555555555,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778909407,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.018337499999999892,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778909705,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.01868472222222228,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910008,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.019031944444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910306,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.019413888888888838,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910606,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.01983055555555557,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910907,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.020212499999999963,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778911212,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.020594444444444467,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778911508,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.020872222222222177,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778911806,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.02125416666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778912110,2269343,REJECTED,0.805,0.0,0.0,0.0,0.0,-0.021601388888888847,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778912407,2269343,REJECTED,0.8,0.0,0.0,0.0,0.0,-0.022437499999999923,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778912707,2269343,REJECTED,0.8,0.0,0.0,0.0,0.0,-0.02292361111111111,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913020,2269343,REJECTED,0.8,0.0,0.0,0.0,0.0,-0.023409722222222186,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913306,2269343,REJECTED,0.8,0.0,0.0,0.0,0.0,-0.023895833333333262,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913606,2269343,REJECTED,0.8,0.0,0.0,0.0,0.0,-0.024381944444444338,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778913905,2269343,REJECTED,0.795,0.0,0.0,0.0,0.0,-0.025356944444444435,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778914212,2269343,REJECTED,0.785,0.0,0.0,0.0,0.0,-0.026855555555555452,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778914508,2269343,REJECTED,0.77,0.0,0.0,0.0,0.0,-0.029016666666666625,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778914810,2269343,REJECTED,0.77,0.0,0.0,0.0,0.0,-0.030127777777777687,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778915106,2269343,REJECTED,0.77,0.0,0.0,0.0,0.0,-0.03130833333333331,range-like 市场缺少 BTC 现货确认，暂停 AVOID
1778915408,2269343,REJECTED,0.76,0.0,0.0,0.0,0.0,-0.033362499999999976,range-like 市场缺少 BTC 现货确认，暂停 AVOID
