timestamp,strategy,market_id,market_type,action,side,price,notional,fee,slippage,pnl,net_edge,reason,question
1778853028,YES_NO_REV_SL15_CD60M,2251421,price_range_daily,BUY_NO,NO,0.6265624999999999,25.0,0.6562500000000001,0.0625,0.0,0.0019791666666665875,实验策略信号入场,"Will the price of Bitcoin be above $80,000 on May 20?"
1779061507,YES_NO_REV_SL15_CD60M,2251421,price_range_daily,SELL_NO,NO,0.855,33.76844887780549,0.34626433915211985,0.0,8.04969887780549,0.0,触发实验止盈,"Will the price of Bitcoin be above $80,000 on May 20?"
1779063307,YES_NO_REV_SL15_CD60M,2251421,price_range_daily,BUY_NO,NO,0.8671625,25.0,0.23625000000000004,0.0625,0.0,0.003154166666666642,实验策略信号入场,"Will the price of Bitcoin be above $80,000 on May 20?"
1779300307,YES_NO_REV_SL15_CD60M,2251421,price_range_daily,MARK_TO_MARKET_EXIT,NO,0.9995,28.81423659060442,0.0010085335793463207,0.0,3.5154865906044215,0.0,回测结束平仓,"Will the price of Bitcoin be above $80,000 on May 20?"
1778826008,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,BUY_NO,NO,0.4461124999999999,25.0,0.9712500000000003,0.0625,0.0,0.0015666666666667092,实验策略信号入场,"Will the price of Bitcoin be above $80,000 on May 20?"
1778829909,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,SELL_NO,NO,0.38,20.370870576368073,0.9242063380873661,0.0,-5.662879423631928,0.0,触发实验止损,"Will the price of Bitcoin be above $80,000 on May 20?"
1778833509,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,BUY_NO,NO,0.41102500000000003,25.0,1.0325000000000002,0.0625,0.0,0.004602777777777796,实验策略信号入场,"Will the price of Bitcoin be above $80,000 on May 20?"
1778851850,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,SELL_NO,NO,0.52,30.565537376072015,1.0627090809561464,0.0,4.470537376072016,0.0,触发实验止盈,"Will the price of Bitcoin be above $80,000 on May 20?"
1778853028,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,BUY_NO,NO,0.6265624999999999,25.0,0.6562500000000001,0.0625,0.0,0.0019791666666665875,实验策略信号入场,"Will the price of Bitcoin be above $80,000 on May 20?"
1778982308,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,SELL_NO,NO,0.785,30.850304239401506,0.47139152119700756,0.0,5.131554239401506,0.0,触发实验止盈,"Will the price of Bitcoin be above $80,000 on May 20?"
1778983208,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,BUY_NO,NO,0.802,25.0,0.35,0.0625,0.0,0.0019375000000000017,实验策略信号入场,"Will the price of Bitcoin be above $80,000 on May 20?"
1779300307,YES_NO_REV_SL12_CD60M,2251421,price_range_daily,MARK_TO_MARKET_EXIT,NO,0.9995,31.155393313591023,0.001090476932668209,0.0,5.742893313591022,0.0,回测结束平仓,"Will the price of Bitcoin be above $80,000 on May 20?"
1779111006,YES_ONLY_SL25,2261227,price_range_daily,BUY_YES,YES,0.8857087499999999,25.0,0.2038750000000001,0.0625,0.0,0.0016574999999999472,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 21?"
1779391206,YES_ONLY_SL25,2261227,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.210882457128264,0.0009874154455399744,0.0,2.944507457128264,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 21?"
1779111006,YES_NO_SL25,2261227,price_range_daily,BUY_YES,YES,0.8857087499999999,25.0,0.2038750000000001,0.0625,0.0,0.0016574999999999472,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 21?"
1779391206,YES_NO_SL25,2261227,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.210882457128264,0.0009874154455399744,0.0,2.944507457128264,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 21?"
1779111006,YES_NO_REV_SL25_CD60M,2261227,price_range_daily,BUY_YES,YES,0.8857087499999999,25.0,0.2038750000000001,0.0625,0.0,0.0016574999999999472,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 21?"
1779391206,YES_NO_REV_SL25_CD60M,2261227,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.210882457128264,0.0009874154455399744,0.0,2.944507457128264,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 21?"
1779111006,YES_NO_REV_SL15_CD60M,2261227,price_range_daily,BUY_YES,YES,0.8857087499999999,25.0,0.2038750000000001,0.0625,0.0,0.0016574999999999472,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 21?"
1779391206,YES_NO_REV_SL15_CD60M,2261227,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.210882457128264,0.0009874154455399744,0.0,2.944507457128264,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 21?"
1779111006,YES_NO_REV_SL12_CD60M,2261227,price_range_daily,BUY_YES,YES,0.8857087499999999,25.0,0.2038750000000001,0.0625,0.0,0.0016574999999999472,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 21?"
1779391206,YES_NO_REV_SL12_CD60M,2261227,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.210882457128264,0.0009874154455399744,0.0,2.944507457128264,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 21?"
1778996709,YES_ONLY_SL25,2277979,price_range_daily,BUY_YES,YES,0.8771875,25.0,0.21875000000000003,0.0625,0.0,0.03565972222222223,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779559805,YES_ONLY_SL25,2277979,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.484931029568937,0.0009970074812966484,0.0,3.203681029568937,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 23?"
1778996709,YES_NO_SL25,2277979,price_range_daily,BUY_YES,YES,0.8771875,25.0,0.21875000000000003,0.0625,0.0,0.03565972222222223,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779559805,YES_NO_SL25,2277979,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.484931029568937,0.0009970074812966484,0.0,3.203681029568937,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 23?"
1778996709,YES_NO_REV_SL25_CD60M,2277979,price_range_daily,BUY_YES,YES,0.8771875,25.0,0.21875000000000003,0.0625,0.0,0.03565972222222223,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779559805,YES_NO_REV_SL25_CD60M,2277979,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,28.484931029568937,0.0009970074812966484,0.0,3.203681029568937,0.0,回测结束平仓,"Will the price of Bitcoin be above $74,000 on May 23?"
1778996709,YES_NO_REV_SL15_CD60M,2277979,price_range_daily,BUY_YES,YES,0.8771875,25.0,0.21875000000000003,0.0625,0.0,0.03565972222222223,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779117604,YES_NO_REV_SL15_CD60M,2277979,price_range_daily,SELL_YES,YES,0.74,20.70629141432134,0.3838403990024938,0.0,-4.574958585678662,0.0,触发实验止损,"Will the price of Bitcoin be above $74,000 on May 23?"
1779141607,YES_NO_REV_SL15_CD60M,2277979,price_range_daily,BUY_YES,YES,0.8471124999999999,25.0,0.2712500000000001,0.0625,0.0,0.002795833333333303,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779525604,YES_NO_REV_SL15_CD60M,2277979,price_range_daily,SELL_YES,YES,0.711,20.558558337883102,0.4244870073337368,0.0,-4.775191662116896,0.0,触发实验止损,"Will the price of Bitcoin be above $74,000 on May 23?"
1779528004,YES_NO_REV_SL15_CD60M,2277979,price_range_daily,BUY_NO,NO,0.12380875000000005,25.0,1.533875,0.0625,0.0,0.0017248611111111423,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
