timestamp,order_id,market_id,side,status,price,notional,reason
1779362406,2269345-1779362406-1,2269345,buy_no,created,0.6566375,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2269345-1779362406-1,2269345,buy_no,submitted,0.6566375,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2269345-1779362406-1,2269345,buy_no,accepted,0.6566375,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2269345-1779362406-1,2269345,buy_no,matched,0.6566375,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779362406,2269345-1779362406-1,2269345,buy_no,settled,0.6566375,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779384608,2269345-1779384608-2,2269345,sell_no,created,0.515,18.941796272677085,触发止损
1779384608,2269345-1779384608-2,2269345,sell_no,submitted,0.515,18.941796272677085,触发止损
1779384608,2269345-1779384608-2,2269345,sell_no,accepted,0.515,18.941796272677085,触发止损
1779384608,2269345-1779384608-2,2269345,sell_no,matched,0.515,18.941796272677085,触发止损
1779384608,2269345-1779384608-2,2269345,sell_no,settled,0.515,18.941796272677085,触发止损
1779410706,2269345-1779410706-3,2269345,buy_no,created,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779410706,2269345-1779410706-3,2269345,buy_no,submitted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779410706,2269345-1779410706-3,2269345,buy_no,accepted,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779410706,2269345-1779410706-3,2269345,buy_no,matched,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779410706,2269345-1779410706-3,2269345,buy_no,settled,0.7268125,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779423007,2269345-1779423007-4,2269345,sell_no,created,0.575,19.189741164330552,触发止损
1779423007,2269345-1779423007-4,2269345,sell_no,submitted,0.575,19.189741164330552,触发止损
1779423007,2269345-1779423007-4,2269345,sell_no,accepted,0.575,19.189741164330552,触发止损
1779423007,2269345-1779423007-4,2269345,sell_no,matched,0.575,19.189741164330552,触发止损
1779423007,2269345-1779423007-4,2269345,sell_no,settled,0.575,19.189741164330552,触发止损
