timestamp,market_id,action,price,notional,fee,slippage,pnl,net_edge,reason
1778909104,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07803750000000001,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778909404,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07801666666666668,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778909704,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07798194444444445,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910006,2269354,REJECTED,0.0205,0.0,0.0,0.0,0.0,-0.07790180555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910305,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07791597222222224,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910605,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07789513888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778910903,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.0778638888888889,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778911203,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.0778326388888889,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778911507,2269354,REJECTED,0.0205,0.0,0.0,0.0,0.0,-0.07777680555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778911805,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07778055555555557,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778912107,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07776319444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778912405,2269354,REJECTED,0.02,0.0,0.0,0.0,0.0,-0.07773888888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778912706,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07776000000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913017,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07776000000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913304,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774958333333336,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913604,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07773916666666669,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778913903,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778914205,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07775305555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778914507,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778914806,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07773916666666669,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778915105,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774958333333336,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778915406,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778915703,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774263888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778916004,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774958333333336,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778916306,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774263888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778916603,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07773569444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778916906,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774611111111113,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778917206,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07774263888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778917506,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07775305555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778917805,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07776000000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778918107,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07775305555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778918407,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07776000000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778918704,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07776694444444446,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778919007,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07776000000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778919309,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07775305555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778919606,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07773222222222224,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778919905,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07771138888888891,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778920208,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07769055555555558,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778920506,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07766625000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778920806,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07765930555555559,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778921106,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07763847222222224,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778921405,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07762111111111114,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778921706,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07756208333333335,range-like 市场缺少 BTC 现货确认，暂停 HOLD
1778922007,2269354,REJECTED,0.0195,0.0,0.0,0.0,0.0,-0.07754125000000002,range-like 市场缺少 BTC 现货确认，暂停 HOLD
