run_timestamp,market_id,market_type,question,yes_price,taker_fee_rate,action,confidence,gross_edge,net_edge,reason,execution_mode,execution_side,limit_price,expected_net_edge,execution_reason
1779377762,573655,price_target,"Will Bitcoin hit $150k by June 30, 2026?",0.0135,0.07,HOLD,0.0,-4.1666666666666415e-05,-0.07708666666666668,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07708666666666668,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,573656,price_target,"Will Bitcoin hit $150k by December 31, 2026?",0.095,0.07,HOLD,0.0,0.0,-0.07225000000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07225000000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261224,price_range_daily,"Will the price of Bitcoin be above $72,000 on May 21?",0.9995,0.07,HOLD,0.0,0.0,-0.0075349999999999966,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.0075349999999999966,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261227,price_range_daily,"Will the price of Bitcoin be above $74,000 on May 21?",0.9985,0.07,HOLD,0.0,-4.1666666666606567e-05,-0.007646666666666603,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.007646666666666603,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261230,price_range_daily,"Will the price of Bitcoin be above $76,000 on May 21?",0.984,0.07,HOLD,0.0,-0.010500000000000065,-0.01908500000000006,YES 价格太接近 1，盈亏比不够,SKIP,,,-0.01908500000000006,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261232,price_range_daily,"Will the price of Bitcoin be above $78,000 on May 21?",0.0075,0.07,HOLD,0.0,-0.2343784722222222,-0.3116334722222222,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.3116334722222222,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261234,price_range_daily,"Will the price of Bitcoin be above $80,000 on May 21?",0.0005,0.07,HOLD,0.0,-0.011965277777777778,-0.0894302777777778,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.0894302777777778,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261237,price_range_daily,"Will the price of Bitcoin be above $82,000 on May 21?",0.0005,0.07,HOLD,0.0,-0.0005277777777777778,-0.0779927777777778,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.0779927777777778,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261240,price_range_daily,"Will the price of Bitcoin be above $84,000 on May 21?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261242,price_range_daily,"Will the price of Bitcoin be above $86,000 on May 21?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261243,price_range_daily,"Will the price of Bitcoin be above $88,000 on May 21?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261244,price_range_daily,"Will the price of Bitcoin be above $90,000 on May 21?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2261245,price_range_daily,"Will the price of Bitcoin be above $92,000 on May 21?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132770,price_target,"Will Bitcoin reach $115,000 in May?",0.0015,0.07,HOLD,0.0,0.0,-0.07739500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07739500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132772,price_target,"Will Bitcoin reach $105,000 in May?",0.0035,0.07,HOLD,0.0,0.0,-0.07725500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07725500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132774,price_target,"Will Bitcoin reach $95,000 in May?",0.0065,0.07,HOLD,0.0,0.0,-0.07704500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07704500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132776,price_target,"Will Bitcoin reach $85,000 in May?",0.065,0.07,HOLD,0.0,0.003333333333333334,-0.06961666666666669,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.06961666666666669,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132778,price_target,"Will Bitcoin dip to $75,000 in May?",0.605,0.07,AVOID,0.6666666666666673,-0.010000000000000009,-0.048650000000000006,短期隐含概率转弱,SKIP,,,-0.048650000000000006,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132787,price_target,"Will Bitcoin dip to $30,000 in May?",0.0005,0.07,HOLD,0.0,0.0,-0.07746500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07746500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132769,price_target,"Will Bitcoin reach $120,000 in May?",0.0015,0.07,HOLD,0.0,0.0,-0.07739500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07739500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132780,price_target,"Will Bitcoin dip to $65,000 in May?",0.0255,0.07,HOLD,0.0,0.0022291666666666675,-0.07341583333333335,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07341583333333335,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132782,price_target,"Will Bitcoin dip to $55,000 in May?",0.0065,0.07,HOLD,0.0,0.0,-0.07704500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07704500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132784,price_target,"Will Bitcoin dip to $45,000 in May?",0.0025,0.07,HOLD,0.0,0.0,-0.07732500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07732500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132786,price_target,"Will Bitcoin dip to $35,000 in May?",0.0015,0.07,HOLD,0.0,0.0,-0.07739500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07739500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132771,price_target,"Will Bitcoin reach $110,000 in May?",0.0025,0.07,HOLD,0.0,0.0,-0.07732500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07732500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132773,price_target,"Will Bitcoin reach $100,000 in May?",0.0045,0.07,HOLD,0.0,0.0,-0.07718500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07718500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132775,price_target,"Will Bitcoin reach $90,000 in May?",0.0155,0.07,HOLD,0.0,4.166666666666902e-05,-0.07630333333333333,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07630333333333333,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132779,price_target,"Will Bitcoin dip to $70,000 in May?",0.105,0.07,HOLD,0.0,-0.0012500000000000011,-0.07140000000000002,净优势不足，等待更清晰的定价偏差,SKIP,,,-0.07140000000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132768,price_target,"Will Bitcoin reach $150,000 in May?",0.0025,0.07,HOLD,0.0,0.0,-0.07732500000000002,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07732500000000002,Taker 净优势不足，Maker 条件也未达到，继续观察
1779377762,2132781,price_target,"Will Bitcoin dip to $60,000 in May?",0.0105,0.07,HOLD,0.0,-0.00043749999999999865,-0.07720250000000001,YES 价格太接近 0，容易被噪音扫损,SKIP,,,-0.07720250000000001,Taker 净优势不足，Maker 条件也未达到，继续观察
