timestamp,order_id,market_id,side,status,price,notional,reason
1779489605,2285043-1779489605-1,2285043,buy_no,created,0.5964875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489605,2285043-1779489605-1,2285043,buy_no,submitted,0.5964875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489605,2285043-1779489605-1,2285043,buy_no,accepted,0.5964875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489605,2285043-1779489605-1,2285043,buy_no,matched,0.5964875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779489605,2285043-1779489605-1,2285043,buy_no,settled,0.5964875,25.0,Taker 成本后仍满足最小净优势，允许模拟直接吃单
1779522903,2285043-1779522903-2,2285043,sell_no,created,0.885,36.793551834698974,触发止盈
1779522903,2285043-1779522903-2,2285043,sell_no,submitted,0.885,36.793551834698974,触发止盈
1779522903,2285043-1779522903-2,2285043,sell_no,accepted,0.885,36.793551834698974,触发止盈
1779522903,2285043-1779522903-2,2285043,sell_no,matched,0.885,36.793551834698974,触发止盈
1779522903,2285043-1779522903-2,2285043,sell_no,settled,0.885,36.793551834698974,触发止盈
